J. Date,Date,Week,Observer,Site,S. Time,E. Time,Duration,S. % Sun,E. % Sun,S. Wind,E. Wind,S. Temp,E. Temp,Total,Individual,Section,Gender,Behavior,Nectar,Species,Comments,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,9,C-D,,9,,PC,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,10,C-D,,2,,ETS,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,11,D-E,,9,,SULF,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,12,D-E,,9,,SULF,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,13,D-E,,9,,PC,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,14,D-E,,9,,PC,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,15,D-E,,9,,PC,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,16,D-E,,2,,SULF,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,17,D-E,,9,,BLUE/AZ,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,18,E-F,,3,LOCUST,SSS,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,19,E-F,,2,,SSS,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,20,E-F,,9,,PC,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,21,E-F,,9,,PC,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,22,E-F,,9,,PC,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,23,E-F,,9,,PC,,"DOWNED TREES, SLIGHTLY DIVERTED AT END OF SECTION",,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,24,F-G,,9,,PC,,CLEAR OUT AND BERM REMOVED(FECON),,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,25,G-H,,9,,PC,,POST GONE,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,26,H-I,,9,,PC,,I POST GONE,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,27,I-J,,2,,SULF,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,28,I-J,,2,,SULF,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,29,J-K,,2,,RSP,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,30,J-K,,9,,SULF,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,31,J-K,,9,,SULF,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,32,K-L,,2,,DW/CW,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,33,L-M,,9,,SULF,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,34,L-M,,2,,SSS,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,35,L-M,,9,,BLUE/AZ,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,36,M-N,,9,,SB,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,37,M-N,,5,,LADY,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,38,M-N,,3,CINQUE,PC,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,,N-O,,,,NONE,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,39,O-P,,2,,ZEBRA,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,,P-Q,,,,NONE,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,,Q-R,,,,NONE,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,,R-S,,,,NONE,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,,S-T,,,,NONE,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,,T-U,,,,NONE,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,40,U-V,,5,,PC,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,41,U-V,,9,,SULF,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,42,U-V,,9,,SULF,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,43,V-W,,9,,PC,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,44,V-W,,9,,LADY,,,,,,,,,
132,5/12/2025,2,VT,D3,1237,1324,,4,4,1,0,,,45,45,V-W,,1,,PC,,Post V-W GONE,,,,,,,
132,5/12/2025,2,EM,RG36-AB,1232,1250,,4,4,1,2,,,7,,A-B,,,,NONE,,,,,,,,,
132,5/12/2025,2,EM,RG36-AB,1232,1250,,4,4,1,2,,,7,1,B-C,,9,,PC,,,,,,,,,
132,5/12/2025,2,EM,RG36-AB,1232,1250,,4,4,1,2,,,7,2,B-C,,2,,SB,,,,,,,,,
132,5/12/2025,2,EM,RG36-AB,1232,1250,,4,4,1,2,,,7,,C-D,,,,NONE,,,,,,,,,
132,5/12/2025,2,EM,RG36-AB,1232,1250,,4,4,1,2,,,7,,D-E,,,,NONE,,1238,,,,,,,
132,5/12/2025,2,EM,RG36-AB,1232,1250,,4,4,1,2,,,7,3,F-G,,9,,SSS,,,,,,,,,
132,5/12/2025,2,EM,RG36-AB,1232,1250,,4,4,1,2,,,7,4,G-H,,9,,PC,,,,,,,,,
132,5/12/2025,2,EM,RG36-AB,1232,1250,,4,4,1,2,,,7,5,G-H,,9,,SSS,,,,,,,,,
132,5/12/2025,2,EM,RG36-AB,1232,1250,,4,4,1,2,,,7,6,G-H,,9,,BLUE/AZ,,,,,,,,,
132,5/12/2025,2,EM,RG36-AB,1232,1250,,4,4,1,2,,,7,,H-I,,,,NONE,,,,,,,,,
132,5/12/2025,2,EM,RG36-AB,1232,1250,,4,4,1,2,,,7,7,I-J,,9,,SULF,,,,,,,,,
132,5/12/2025,2,EM,RG36-C,1258,1319,,4,4,1,1,,,24,1,A-B,,9,,SULF,,,,,,,,,
132,5/12/2025,2,EM,RG36-C,1258,1319,,4,4,1,1,,,24,2,B-C,,2,,SSS,,,,,,,,,
132,5/12/2025,2,EM,RG36-C,1258,1319,,4,4,1,1,,,24,3,C-D,,9,,LADY,,,,,,,,,
132,5/12/2025,2,EM,RG36-C,1258,1319,,4,4,1,1,,,24,4,C-D,,9,,BLUE/AZ,,,,,,,,,
132,5/12/2025,2,EM,RG36-C,1258,1319,,4,4,1,1,,,24,5,D-E,,9,,PC,,,,,,,,,
132,5/12/2025,2,EM,RG36-C,1258,1319,,4,4,1,1,,,24,6,D-E,,9,,SULF,,,,,,,,,
132,5/12/2025,2,EM,RG36-C,1258,1319,,4,4,1,1,,,24,7,E-F,,9,,CW,,,,,,,,,
132,5/12/2025,2,EM,RG36-C,1258,1319,,4,4,1,1,,,24,8,E-F,,9,,SULF,,,,,,,,,
132,5/12/2025,2,EM,RG36-C,1258,1319,,4,4,1,1,,,24,9,E-F,,9,,PC,,,,,,,,,
132,5/12/2025,2,EM,RG36-C,1258,1319,,4,4,1,1,,,24,10,E-F,,9,,SSS,,,,,,,,,
132,5/12/2025,2,EM,RG36-C,1258,1319,,4,4,1,1,,,24,11,E-F,,9,,SSS,,,,,,,,,
132,5/12/2025,2,EM,RG36-C,1258,1319,,4,4,1,1,,,24,12,F-G,,9,,PC,,,,,,,,,
132,5/12/2025,2,EM,RG36-C,1258,1319,,4,4,1,1,,,24,13,F-G,,9,,BLUE/AZ,,,,,,,,,
132,5/12/2025,2,EM,RG36-C,1258,1319,,4,4,1,1,,,24,14,G-H,,2,,ETS,,,,,,,,,
132,5/12/2025,2,EM,RG36-C,1258,1319,,4,4,1,1,,,24,15,G-H,,9,,SULF,,,,,,,,,
132,5/12/2025,2,EM,RG36-C,1258,1319,,4,4,1,1,,,24,16,G-H,,9,,PC,,,,,,,,,
132,5/12/2025,2,EM,RG36-C,1258,1319,,4,4,1,1,,,24,17,H-I,,5,,PC,,,,,,,,,
132,5/12/2025,2,EM,RG36-C,1258,1319,,4,4,1,1,,,24,18,H-I,,9,,ETS,,,,,,,,,
132,5/12/2025,2,EM,RG36-C,1258,1319,,4,4,1,1,,,24,19,I-J,,9,,CW,,,,,,,,,
132,5/12/2025,2,EM,RG36-C,1258,1319,,4,4,1,1,,,24,20,J-K,,9,,PC,,,,,,,,,
132,5/12/2025,2,EM,RG36-C,1258,1319,,4,4,1,1,,,24,21,J-K,,9,,PC,,,,,,,,,
132,5/12/2025,2,EM,RG36-C,1258,1319,,4,4,1,1,,,24,22,J-K,,9,,PC,,,,,,,,,
132,5/12/2025,2,EM,RG36-C,1258,1319,,4,4,1,1,,,24,23,J-K,,9,,PC,,,,,,,,,
132,5/12/2025,2,EM,RG36-C,1258,1319,,4,4,1,1,,,24,24,J-K,,9,,PC,,,,,,,,,
140,5/20/2025,3,KB,B12A,1347,1423,,2,2,3,4,,,11,,A-B,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,B12A,1347,1423,,2,2,3,4,,,11,,B-C,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,B12A,1347,1423,,2,2,3,4,,,11,1,C-D,,9,,BLACK,,,,,,,,,
140,5/20/2025,3,KB,B12A,1347,1423,,2,2,3,4,,,11,,D-E,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,B12A,1347,1423,,2,2,3,4,,,11,,E-F,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,B12A,1347,1423,,2,2,3,4,,,11,,F-G,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,B12A,1347,1423,,2,2,3,4,,,11,2,G-H,,5,,SULF,,,,,,,,,
140,5/20/2025,3,KB,B12A,1347,1423,,2,2,3,4,,,11,3,H-I,,9,,SULF,,,,,,,,,
140,5/20/2025,3,KB,B12A,1347,1423,,2,2,3,4,,,11,,I-J,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,B12A,1347,1423,,2,2,3,4,,,11,4,J-K,,9,,VICE,,,,,,,,,
140,5/20/2025,3,KB,B12A,1347,1423,,2,2,3,4,,,11,5,J-K,,9,,SULF,,,,,,,,,
140,5/20/2025,3,KB,B12A,1347,1423,,2,2,3,4,,,11,6,J-K,,9,,PC,,,,,,,,,
140,5/20/2025,3,KB,B12A,1347,1423,,2,2,3,4,,,11,7,K-L,,9,,BLUE/AZ,,,,,,,,,
140,5/20/2025,3,KB,B12A,1347,1423,,2,2,3,4,,,11,8,L-M,,9,,LADY,,,,,,,,,
140,5/20/2025,3,KB,B12A,1347,1423,,2,2,3,4,,,11,9,L-M,,9,,LADY,,,,,,,,,
140,5/20/2025,3,KB,B12A,1347,1423,,2,2,3,4,,,11,10,M-N,,9,,PC,,,,,,,,,
140,5/20/2025,3,KB,B12A,1347,1423,,2,2,3,4,,,11,11,M-N,,9,,PC,,,,,,,,,
140,5/20/2025,3,KB,B12A,1347,1423,,2,2,3,4,,,11,,N-O,,,,NONE,,,,,,,,,
140,5/20/2025,3,EM,C4,1324,1358,,1,2,3,2,,,15,,A-B,,,,NONE,,,,,,,,,
140,5/20/2025,3,EM,C4,1324,1358,,1,2,3,2,,,15,,B-C,,,,NONE,,,,,,,,,
140,5/20/2025,3,EM,C4,1324,1358,,1,2,3,2,,,15,1,C-D,,9,,DW/CW,,,,,,,,,
140,5/20/2025,3,EM,C4,1324,1358,,1,2,3,2,,,15,2,C-D,,9,,PC,,,,,,,,,
140,5/20/2025,3,EM,C4,1324,1358,,1,2,3,2,,,15,,D-E,,,,NONE,,,,,,,,,
140,5/20/2025,3,EM,C4,1324,1358,,1,2,3,2,,,15,3,E-F,,9,,PC,,,,,,,,,
140,5/20/2025,3,EM,C4,1324,1358,,1,2,3,2,,,15,4,E-F,,9,,RSP,,,,,,,,,
140,5/20/2025,3,EM,C4,1324,1358,,1,2,3,2,,,15,,F-G,,,,NONE,,,,,,,,,
140,5/20/2025,3,EM,C4,1324,1358,,1,2,3,2,,,15,5,G-H,,9,,PC,,,,,,,,,
140,5/20/2025,3,EM,C4,1324,1358,,1,2,3,2,,,15,6,H-I,,9,,PC,,,,,,,,,
140,5/20/2025,3,EM,C4,1324,1358,,1,2,3,2,,,15,7,H-I,,9,,PC,,,,,,,,,
140,5/20/2025,3,EM,C4,1324,1358,,1,2,3,2,,,15,8,I-J,,9,,PC,,,,,,,,,
140,5/20/2025,3,EM,C4,1324,1358,,1,2,3,2,,,15,9,J-K,,9,,PC,,,,,,,,,
140,5/20/2025,3,EM,C4,1324,1358,,1,2,3,2,,,15,,K-L,,,,NONE,,,,,,,,,
140,5/20/2025,3,EM,C4,1324,1358,,1,2,3,2,,,15,10,L-M,,9,,DW/CW,,,,,,,,,
140,5/20/2025,3,EM,C4,1324,1358,,1,2,3,2,,,15,,M-N,,,,NONE,,,,,,,,,
140,5/20/2025,3,EM,C4,1324,1358,,1,2,3,2,,,15,11,N-O,,9,,PC,,,,,,,,,
140,5/20/2025,3,EM,C4,1324,1358,,1,2,3,2,,,15,12,O-P,,2,,SSS,,,,,,,,,
140,5/20/2025,3,EM,C4,1324,1358,,1,2,3,2,,,15,13,O-P,,9,,PC,,,,,,,,,
140,5/20/2025,3,EM,C4,1324,1358,,1,2,3,2,,,15,14,P-Q,,1,,RBH,,,,,,,,,
140,5/20/2025,3,EM,C4,1324,1358,,1,2,3,2,,,15,,Q-R,,,,NONE,,,,,,,,,
140,5/20/2025,3,EM,C4,1324,1358,,1,2,3,2,,,15,,R-S,,,,NONE,,,,,,,,,
140,5/20/2025,3,EM,C4,1324,1358,,1,2,3,2,,,15,15,S-T,,9,,PC,,,,,,,,,
140,5/20/2025,3,EM,C4,1324,1358,,1,2,3,2,,,15,,T-U,,,,NONE,,,,,,,,,
140,5/20/2025,3,EM,C4,1324,1358,,1,2,3,2,,,15,,U-V,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,D1,1208,,,3,,3,,,,4,,A-B,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,D1,1208,,,3,,3,,,,4,,B-C,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,D1,1208,,,3,,3,,,,4,,C-D,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,D1,1208,,,3,,3,,,,4,,D-E,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,D1,1208,,,3,,3,,,,4,,E-F,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,D1,1208,,,3,,3,,,,4,,F-G,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,D1,1208,,,3,,3,,,,4,,G-H,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,D1,1208,,,3,,3,,,,4,,H-I,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,D1,1208,,,3,,3,,,,4,,I-J,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,D1,1208,,,3,,3,,,,4,1,J-K,,9,,BLUE/AZ,,,,,,,,,
140,5/20/2025,3,KB,D1,1208,,,3,,3,,,,4,,K-L,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,D1,1208,,,3,,3,,,,4,,L-M,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,D1,1208,,,3,,3,,,,4,,M-N,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,D1,1208,,,3,,3,,,,4,2,N-O,,5,,PC,,,,,,,,,
140,5/20/2025,3,KB,D1,1208,,,3,,3,,,,4,,O-P,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,D1,1208,,,3,,3,,,,4,3,P-Q,,9,,SULF,,,,,,,,,
140,5/20/2025,3,KB,D1,1208,,,3,,3,,,,4,,Q-R,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,D1,1208,,,3,,3,,,,4,,R-S,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,D1,1208,,,3,,3,,,,4,,S-T,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,D1,1208,,,3,,3,,,,4,,T-U,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,D1,1208,,,3,,3,,,,4,,U-V,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,D1,1208,,,3,,3,,,,4,,V-W,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,D1,1208,,,3,,3,,,,4,4,W-X,,9,,DW/CW,,,,,,,,,
140,5/20/2025,3,KB,D1,1208,,,3,,3,,,,4,,X-Y,,,,NONE,,,,,,,,,
140,5/20/2025,3,KB,D1,1208,,,3,,3,,,,4,,Y-Z,,,,NONE,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,1,A-B,,5,,BLUE/AZ,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,2,A-B,,9,,PC,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,3,B-C,,5,,LADY,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,4,C-D,,9,,BLUE/AZ,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,5,C-D,,9,,BLUE/AZ,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,6,C-D,,5,,LWS,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,7,C-D,,9,,PC,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,8,C-D,,9,,PC,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,9,D-E,,9,,PC,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,10,D-E,,9,,BLUE/AZ,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,11,D-E,,9,,SULF,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,12,E-F,,2,,SB,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,13,E-F,,5,,PC,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,14,E-F,,5,,PC,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,15,E-F,,5,,BLUE/AZ,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,,F-G,,,,NONE,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,,G-H,,,,NONE,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,16,H-I,,9,,PC,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,17,I-J,,2,,SULF,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,18,I-J,,2,,SULF,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,,J-K,,,,NONE,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,,K-L,,,,NONE,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,19,L-M,,9,,PC,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,,M-N,,,,NONE,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,,N-O,,,,NONE,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,,O-P,,,,NONE,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,,P-Q,,,,NONE,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,,Q-R,,,,NONE,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,20,R-S,,5,,SSS,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,,S-T,,,,NONE,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,21,T-U,,9,,SULF,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,22,U-V,,2,,SULF,,,,,,,,,
140,5/20/2025,3,VT,D3,1212,1307,,2,2,4,5,,,22,,V-W,,,,NONE,,,,,,,,,
140,5/20/2025,3,EM,R36-AB,1219,1235,,2,2,3,3,,,4,1,A-B,,9,,SULF,,,,,,,,,
140,5/20/2025,3,EM,R36-AB,1219,1235,,2,2,3,3,,,4,,B-C,,,,NONE,,,,,,,,,
140,5/20/2025,3,EM,R36-AB,1219,1235,,2,2,3,3,,,4,,C-D,,,,NONE,,,,,,,,,
140,5/20/2025,3,EM,R36-AB,1219,1235,,2,2,3,3,,,4,,D-E,,,,NONE,,,,,,,,,
140,5/20/2025,3,EM,R36-AB,1219,1235,,2,2,3,3,,,4,2,F-G,,9,,SSS,,,,,,,,,
140,5/20/2025,3,EM,R36-AB,1219,1235,,2,2,3,3,,,4,3,G-H,,9,,LWS,,,,,,,,,
140,5/20/2025,3,EM,R36-AB,1219,1235,,2,2,3,3,,,4,,H-I,,,,NONE,,,,,,,,,
140,5/20/2025,3,EM,R36-AB,1219,1235,,2,2,3,3,,,4,4,I-J,,9,,SULF,,,,,,,,,
140,5/20/2025,3,EM,RG36-C,1245,1304,,2,1,2,2,,,3,,A-B,,,,NONE,,,,,,,,,
140,5/20/2025,3,EM,RG36-C,1245,1304,,2,1,2,2,,,3,,B-C,,,,NONE,,,,,,,,,
140,5/20/2025,3,EM,RG36-C,1245,1304,,2,1,2,2,,,3,,C-D,,,,NONE,,,,,,,,,
140,5/20/2025,3,EM,RG36-C,1245,1304,,2,1,2,2,,,3,1,D-E,,9,,VICE,,,,,,,,,
140,5/20/2025,3,EM,RG36-C,1245,1304,,2,1,2,2,,,3,2,D-E,,9,,SULF,,,,,,,,,
140,5/20/2025,3,EM,RG36-C,1245,1304,,2,1,2,2,,,3,3,D-E,,9,,DW/CW,,,,,,,,,
140,5/20/2025,3,EM,RG36-C,1245,1304,,2,1,2,2,,,3,,E-F,,,,NONE,,,,,,,,,
140,5/20/2025,3,EM,RG36-C,1245,1304,,2,1,2,2,,,3,,F-G,,,,NONE,,,,,,,,,
140,5/20/2025,3,EM,RG36-C,1245,1304,,2,1,2,2,,,3,,G-H,,,,NONE,,,,,,,,,
140,5/20/2025,3,EM,RG36-C,1245,1304,,2,1,2,2,,,3,,H-I,,,,NONE,,,,,,,,,
140,5/20/2025,3,EM,RG36-C,1245,1304,,2,1,2,2,,,3,,I-J,,,,NONE,,,,,,,,,
140,5/20/2025,3,EM,RG36-C,1245,1304,,2,1,2,2,,,3,,J-K,,,,NONE,,,,,,,,,
143,5/23/2025,3,VT,RG23,1132,1200,,2,1,5,6,,,3,,A-D,,,,NONE,,,,,,,,,
143,5/23/2025,3,VT,RG23,1132,1200,,2,1,5,6,,,3,,D-E,,,,NONE,,,,,,,,,
143,5/23/2025,3,VT,RG23,1132,1200,,2,1,5,6,,,3,,E-F,,,,NONE,,,,,,,,,
143,5/23/2025,3,VT,RG23,1132,1200,,2,1,5,6,,,3,,F-G,,,,NONE,,,,,,,,,
143,5/23/2025,3,VT,RG23,1132,1200,,2,1,5,6,,,3,1,G-H,,5,,DW/CW,,,,,,,,,
143,5/23/2025,3,VT,RG23,1132,1200,,2,1,5,6,,,3,2,H-I,,5,,LADY,,,,,,,,,
143,5/23/2025,3,VT,RG23,1132,1200,,2,1,5,6,,,3,,I-J,,,,NONE,,,,,,,,,
143,5/23/2025,3,VT,RG23,1132,1200,,2,1,5,6,,,3,,J-K,,,,NONE,,,,,,,,,
143,5/23/2025,3,VT,RG23,1132,1200,,2,1,5,6,,,3,3,K-L,,9,,PC,,,,,,,,,
143,5/23/2025,3,VT,RG23,1132,1200,,2,1,5,6,,,3,,L-M,,,,NONE,,,,,,,,,
143,5/23/2025,3,VT,RG23,1132,1200,,2,1,5,6,,,3,,M-N,,,,NONE,,,,,,,,,
143,5/23/2025,3,VT,RG23,1132,1200,,2,1,5,6,,,3,,N-O,,,,NONE,,,,,,,,,
143,5/23/2025,3,VT,RG23,1132,1200,,2,1,5,6,,,3,,O-P,,,,NONE,,,,,,,,,
147,5/27/2025,4,EM,D1,1231,1302,,1,1,1,1,,,5,,A-B,,,,NONE,,,,,,,,,
147,5/27/2025,4,EM,D1,1231,1302,,1,1,1,1,,,5,,B-C,,,,NONE,,,,,,,,,
147,5/27/2025,4,EM,D1,1231,1302,,1,1,1,1,,,5,,C-D,,,,NONE,,,,,,,,,
147,5/27/2025,4,EM,D1,1231,1302,,1,1,1,1,,,5,,D-E,,,,NONE,,,,,,,,,
147,5/27/2025,4,EM,D1,1231,1302,,1,1,1,1,,,5,1,E-F,,5,,BLUE/AZ,,,,,,,,,
147,5/27/2025,4,EM,D1,1231,1302,,1,1,1,1,,,5,2,E-F,,9,,PC,,,,,,,,,
147,5/27/2025,4,EM,D1,1231,1302,,1,1,1,1,,,5,3,E-F,,9,,GSA,,,,,,,,,
147,5/27/2025,4,EM,D1,1231,1302,,1,1,1,1,,,5,,F-G,,,,NONE,,,,,,,,,
147,5/27/2025,4,EM,D1,1231,1302,,1,1,1,1,,,5,,G-H,,,,NONE,,,,,,,,,
147,5/27/2025,4,EM,D1,1231,1302,,1,1,1,1,,,5,,H-I,,,,NONE,,,,,,,,,
147,5/27/2025,4,EM,D1,1231,1302,,1,1,1,1,,,5,,I-J,,,,NONE,,,,,,,,,
147,5/27/2025,4,EM,D1,1231,1302,,1,1,1,1,,,5,4,J-K,,9,,GSA,,,,,,,,,
147,5/27/2025,4,EM,D1,1231,1302,,1,1,1,1,,,5,5,K-L,,9,,DW/CW,,,,,,,,,
147,5/27/2025,4,EM,D1,1231,1302,,1,1,1,1,,,5,,L-M,,,,NONE,,,,,,,,,
147,5/27/2025,4,EM,D1,1231,1302,,1,1,1,1,,,5,,M-N,,,,NONE,,,,,,,,,
147,5/27/2025,4,EM,D1,1231,1302,,1,1,1,1,,,5,,N-O,,,,NONE,,,,,,,,,
147,5/27/2025,4,EM,D1,1231,1302,,1,1,1,1,,,5,,O-P,,,,NONE,,,,,,,,,
147,5/27/2025,4,EM,D1,1231,1302,,1,1,1,1,,,5,,P-Q,,,,NONE,,,,,,,,,
147,5/27/2025,4,EM,D1,1231,1302,,1,1,1,1,,,5,,Q-R,,,,NONE,,,,,,,,,
147,5/27/2025,4,EM,D1,1231,1302,,1,1,1,1,,,5,,R-S,,,,NONE,,,,,,,,,
147,5/27/2025,4,EM,D1,1231,1302,,1,1,1,1,,,5,,S-T,,,,NONE,,,,,,,,,
147,5/27/2025,4,EM,D1,1231,1302,,1,1,1,1,,,5,,T-U,,,,NONE,,,,,,,,,
